gateway_id,offline_flag_hours,disconnect_flag_hours,reboot_flag_hours,recent_offline_mean,recent_disconnect_mean,recent_reboot_mean,total_flagged_hours,week_start,needs_visit
02142F017781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-15,0
02145826103B,6.0,5.0,0.0,125.7125,0.33125,0.0,11.0,2025-09-15,0
0217820BFFB2,4.0,6.0,0.0,276.39375,0.3,0.0,10.0,2025-09-15,0
021D82B56A3F,0.0,0.0,1.0,151.27848101265823,0.4620253164556962,0.006329113924050633,1.0,2025-09-15,0
02251388D3A2,0.0,4.0,1.0,23.847058823529412,0.023529411764705882,0.0058823529411764705,5.0,2025-09-15,0
0228A99EE35A,1.0,3.0,2.0,24.31547619047619,0.017857142857142856,0.011904761904761904,6.0,2025-09-15,0
022C6F326E3B,2.0,0.0,1.0,315.7054794520548,0.5958904109589042,0.00684931506849315,3.0,2025-09-15,0
022DB47C41AC,0.0,3.0,0.0,89.15094339622641,0.13836477987421383,0.0,3.0,2025-09-15,0
023015602FAA,2.0,2.0,1.0,20.346820809248555,0.011560693641618497,0.005780346820809248,5.0,2025-09-15,0
0230D261A1CD,0.0,5.0,0.0,4.42603550295858,0.029585798816568046,0.0,5.0,2025-09-15,0
0230EEF72435,6.0,3.0,0.0,119.98125,1.74375,0.0,9.0,2025-09-15,0
02314F9A9168,0.0,4.0,0.0,7.099415204678363,0.023391812865497075,0.0,4.0,2025-09-15,0
023257D29366,2.0,3.0,0.0,15.063218390804598,0.017241379310344827,0.0,5.0,2025-09-15,0
023270320B57,0.0,0.0,0.0,35.842424242424244,0.7272727272727273,0.0,0.0,2025-09-15,0
02388A18854F,1.0,0.0,0.0,575.3282442748092,3.312977099236641,0.12213740458015267,1.0,2025-09-15,0
0239AD51B7AF,1.0,1.0,0.0,80.1055900621118,0.30434782608695654,0.0,2.0,2025-09-15,0
023A663EFD87,3.0,6.0,0.0,83.90243902439025,0.4817073170731707,0.0,9.0,2025-09-15,0
023AD5204E1C,1.0,2.0,0.0,22.571428571428573,0.011428571428571429,0.0,3.0,2025-09-15,0
023ADDDECF84,0.0,0.0,1.0,3969.890625,2.171875,0.0078125,1.0,2025-09-15,0
02423E0E6E9F,4.0,0.0,3.0,328.21153846153845,0.3525641025641026,0.019230769230769232,7.0,2025-09-15,0
024570739DE0,2.0,4.0,0.0,4.4817073170731705,0.024390243902439025,0.0,6.0,2025-09-15,0
02478CD90F3A,2.0,10.0,0.0,272.85806451612905,0.07096774193548387,0.0,12.0,2025-09-15,0
024DD3A9ADCA,1.0,5.0,8.0,160.00680272108843,0.23129251700680273,0.05442176870748299,14.0,2025-09-15,0
024ED433BF7D,4.0,3.0,2.0,376.2204724409449,1.220472440944882,0.015748031496062992,9.0,2025-09-15,0
0253BB40EDA6,2.0,3.0,0.0,52.84705882352941,0.01764705882352941,0.0,5.0,2025-09-15,0
0257E855DBCE,7.0,8.0,6.0,603.0,0.45,0.04285714285714286,21.0,2025-09-15,0
0259991BA036,5.0,1.0,4.0,51.19753086419753,0.18518518518518517,0.024691358024691357,10.0,2025-09-15,0
026A6007FA48,0.0,0.0,0.0,2425.9795918367345,1.619047619047619,0.02040816326530612,0.0,2025-09-15,0
027137436C87,3.0,13.0,0.0,52.5606936416185,0.07514450867052024,0.0,16.0,2025-09-15,0
0278E06A2F67,2.0,2.0,0.0,33.98192771084337,0.012048192771084338,0.0,4.0,2025-09-15,0
0279D2AC6ACE,2.0,2.0,0.0,31.198795180722893,0.0963855421686747,0.0,4.0,2025-09-15,0
027B2DC4EA84,2.0,14.0,1.0,141.4550898203593,0.09580838323353294,0.005988023952095809,17.0,2025-09-15,0
027D07FC97FC,1.0,5.0,4.0,1340.248366013072,0.2679738562091503,0.026143790849673203,10.0,2025-09-15,0
027FE9CED489,7.0,1.0,0.0,141.54088050314465,0.9056603773584906,0.0,8.0,2025-09-15,0
028764AA026E,3.0,5.0,0.0,176.4,0.029411764705882353,0.0,8.0,2025-09-15,0
02892F51E1CB,0.0,0.0,0.0,2717.521739130435,4.095652173913043,0.0,0.0,2025-09-15,0
0289694A6E5B,1.0,3.0,0.0,117.40522875816994,0.20915032679738563,0.0,4.0,2025-09-15,0
028B24EADDAD,1.0,12.0,0.0,40.48170731707317,0.08536585365853659,0.0,13.0,2025-09-15,0
028CC0AE5719,6.0,3.0,0.0,129.00584795321637,0.15789473684210525,0.0,9.0,2025-09-15,0
0293918A963F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-15,0
02980E461859,2.0,6.0,0.0,82.64367816091954,0.034482758620689655,0.0,8.0,2025-09-15,0
029A2B32D17E,0.0,0.0,1.0,277.9006211180124,0.8074534161490683,0.006211180124223602,1.0,2025-09-15,0
029C03C2BF19,0.0,0.0,0.0,699.4875,0.99375,0.0,0.0,2025-09-15,0
029DA26B1A92,5.0,2.0,0.0,39.857142857142854,0.10714285714285714,0.0,7.0,2025-09-15,0
02A80292CB97,0.0,2.0,0.0,22.555555555555557,0.13450292397660818,0.0,2.0,2025-09-15,0
02B5C5ADC792,8.0,1.0,0.0,582.7261146496816,0.14012738853503184,0.0,9.0,2025-09-15,0
02B742646A0E,4.0,0.0,0.0,74.70700636942675,0.11464968152866242,0.0,4.0,2025-09-15,0
02BAD919855D,5.0,1.0,0.0,228.5,0.13580246913580246,0.0,6.0,2025-09-15,0
02BD26A4C3A0,1.0,8.0,0.0,59.401162790697676,0.046511627906976744,0.0,9.0,2025-09-15,0
02C0F45F31E7,0.0,0.0,2.0,302607.77777777775,55.0,0.1111111111111111,2.0,2025-09-15,0
02CFFA3A3F35,2.0,2.0,0.0,34.78313253012048,0.012048192771084338,0.0,4.0,2025-09-15,0
02D49A34B2FE,0.0,1.0,5.0,78.4,0.17777777777777778,0.037037037037037035,6.0,2025-09-15,0
02D4DFEF402A,1.0,0.0,0.0,13.072289156626505,0.25301204819277107,0.0,1.0,2025-09-15,0
02D7623552C8,0.0,0.0,0.0,17942.136363636364,8.693181818181818,1.8863636363636365,0.0,2025-09-15,0
02DC03A0F1E6,2.0,4.0,0.0,92.20231213872832,0.023121387283236993,0.0,6.0,2025-09-15,0
02E12310186C,4.0,12.0,1.0,258.7530120481928,0.0783132530120482,0.006024096385542169,17.0,2025-09-15,0
02EBC6CD4398,6.0,13.0,0.0,131.89820359281438,0.08982035928143713,0.0,19.0,2025-09-15,0
02F093C88F2E,0.0,0.0,0.0,34.16981132075472,0.050314465408805034,0.0,0.0,2025-09-15,0
02F18EEE028A,1.0,1.0,1.0,16.96153846153846,0.07051282051282051,0.00641025641025641,3.0,2025-09-15,0
02F56F7C8E0B,2.0,3.0,0.0,184.140350877193,0.017543859649122806,0.0,5.0,2025-09-15,0
02F5CE7705EC,2.0,5.0,0.0,44122.45,21.35,0.0,7.0,2025-09-15,0
02F98EB34A7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-15,0
02FBDD4A2C43,2.0,0.0,0.0,3186.7,0.3230769230769231,0.0,2.0,2025-09-15,0
060C5773A61B,1.0,1.0,0.0,868.7046979865772,1.1342281879194631,0.0,2.0,2025-09-15,0
060EE3CB4779,0.0,0.0,0.0,189.6219512195122,0.36585365853658536,0.0,0.0,2025-09-15,0
06132D7396F8,2.0,1.0,1.0,779.5602836879433,0.8652482269503546,0.0070921985815602835,4.0,2025-09-15,0
0616F247083A,5.0,1.0,1.0,87.8,0.1125,0.00625,7.0,2025-09-15,0
061A4322745C,6.0,1.0,1.0,276.25342465753425,0.3424657534246575,0.00684931506849315,8.0,2025-09-15,0
06238EE3BE6C,3.0,2.0,1.0,90.09356725146199,0.15789473684210525,0.005847953216374269,6.0,2025-09-15,0
062EA113798F,3.0,11.0,0.0,57.38823529411765,0.06470588235294118,0.0,14.0,2025-09-15,0
0634F78DB4C5,3.0,2.0,2.0,426.56115107913666,0.6187050359712231,0.014388489208633094,7.0,2025-09-15,0
0639EA5602C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-15,0
0644582257D9,1.0,2.0,0.0,105.53416149068323,0.14285714285714285,0.0,3.0,2025-09-15,0
064AED1EC0AA,4.0,3.0,2.0,63.41104294478528,0.10429447852760736,0.012269938650306749,9.0,2025-09-15,0
064BE19B0A9E,1.0,2.0,1.0,141.25,0.011904761904761904,0.005952380952380952,4.0,2025-09-15,0
064C94C771EC,1.0,1.0,0.0,10.511494252873563,0.005747126436781609,0.0,2.0,2025-09-15,0
064E66B5367B,1.0,0.0,0.0,123.6319018404908,0.32515337423312884,0.0,1.0,2025-09-15,0
06509A84E873,4.0,3.0,0.0,13.194117647058823,0.18823529411764706,0.0,7.0,2025-09-15,0
065B928716CD,1.0,0.0,8.0,1452.8461538461538,2.2615384615384615,0.06153846153846154,9.0,2025-09-15,0
065C003A8D0C,6.0,3.0,7.0,2444.621212121212,1.893939393939394,0.05303030303030303,16.0,2025-09-15,0
066430BA5119,1.0,6.0,0.0,39.848837209302324,0.03488372093023256,0.0,7.0,2025-09-15,0
0665C3FE6D67,5.0,14.0,1.0,303.55974842767296,0.10062893081761007,0.006289308176100629,20.0,2025-09-15,0
06711BE6AD2A,2.0,6.0,4.0,65.07692307692308,0.03550295857988166,0.023668639053254437,12.0,2025-09-15,0
06787526FEB3,3.0,0.0,10.0,49437.34146341463,18.646341463414632,0.12195121951219512,13.0,2025-09-15,0
0683D2A8DA42,0.0,4.0,0.0,18.958579881656803,0.023668639053254437,0.0,4.0,2025-09-15,0
068553B3AA23,4.0,9.0,0.0,23.569767441860463,0.05232558139534884,0.0,13.0,2025-09-15,0
0687F36E02C6,3.0,5.0,0.0,63.458333333333336,0.20238095238095238,0.0,8.0,2025-09-15,0
06903F988F32,0.0,0.0,0.0,38656.79569892473,35.623655913978496,20.50537634408602,0.0,2025-09-15,0
0693096C4C42,3.0,5.0,0.0,483.3090909090909,0.030303030303030304,0.0,8.0,2025-09-15,0
069357B9F15F,0.0,0.0,0.0,85.04402515723271,0.3081761006289308,0.0,0.0,2025-09-15,0
06981FD8AA87,5.0,1.0,12.0,550.8407643312102,0.1910828025477707,0.08280254777070063,18.0,2025-09-15,0
069A98DEEB1D,3.0,1.0,1.0,318.82481751824815,0.635036496350365,0.0072992700729927005,5.0,2025-09-15,0
06AA1DE70CBF,0.0,1.0,0.0,6.0181818181818185,0.006060606060606061,0.0,1.0,2025-09-15,0
06AAA28A5D6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-15,0
06AEE181F595,0.0,0.0,0.0,4591.512605042017,2.319327731092437,0.0,0.0,2025-09-15,0
06B162DC93E3,1.0,2.0,0.0,72.18128654970761,0.011695906432748537,0.0,3.0,2025-09-15,0
06B641B75B29,0.0,0.0,0.0,10724.52,11.67,1.59,0.0,2025-09-15,0
06C0D5E3BCDB,0.0,5.0,0.0,210.13245033112582,0.17218543046357615,0.0,5.0,2025-09-15,0
06C0F27E810B,2.0,2.0,0.0,138.16571428571427,0.2057142857142857,0.0,4.0,2025-09-15,0
06C67619095C,1.0,1.0,0.0,156.2235294117647,0.0058823529411764705,0.0,2.0,2025-09-15,0
06C77FEA9550,1.0,1.0,4.0,226.70322580645163,0.6580645161290323,0.025806451612903226,6.0,2025-09-15,0
06C98DF4F0FA,1.0,2.0,0.0,114.53714285714285,0.011428571428571429,0.0,3.0,2025-09-15,0
06CE0F3CFB3C,0.0,0.0,0.0,942.9290322580645,0.1935483870967742,0.0,0.0,2025-09-15,0
06D0342253A0,0.0,9.0,0.0,26.86627906976744,0.05232558139534884,0.0,9.0,2025-09-15,0
06D388A19D5D,6.0,4.0,0.0,16.157575757575756,0.2,0.0,10.0,2025-09-15,0
06D6B7018E15,1.0,12.0,0.0,64.4,0.08125,0.0,13.0,2025-09-15,0
06D7F6C73E0C,1.0,1.0,0.0,4.5843373493975905,0.006024096385542169,0.0,2.0,2025-09-15,0
06D84598CCB4,2.0,8.0,0.0,58.82716049382716,0.04938271604938271,0.0,10.0,2025-09-15,0
06DAF11BD38F,6.0,13.0,0.0,67.225,0.08125,0.0,19.0,2025-09-15,0
06DF118D7989,1.0,2.0,6.0,244.29559748427673,0.3522012578616352,0.03773584905660377,9.0,2025-09-15,0
06EA136A2996,4.0,8.0,0.0,203.11976047904193,0.04790419161676647,0.0,12.0,2025-09-15,0
06EDBAE64B57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-15,0
06EEBD283262,1.0,1.0,0.0,14.6,0.0058823529411764705,0.0,2.0,2025-09-15,0
06EFD61B80ED,0.0,2.0,0.0,4.310344827586207,0.011494252873563218,0.0,2.0,2025-09-15,0
06F2469B50EF,3.0,3.0,2.0,150.79393939393938,0.01818181818181818,0.012121212121212121,8.0,2025-09-15,0
06F2CDBD2C41,9.0,4.0,1.0,418.3550724637681,0.45652173913043476,0.007246376811594203,14.0,2025-09-15,0
06F40EA87663,2.0,4.0,0.0,33.355828220858896,0.024539877300613498,0.0,6.0,2025-09-15,0
06F49BD8F572,8.0,6.0,12.0,4840.324324324324,1.7027027027027026,0.20270270270270271,26.0,2025-09-15,0
06FDA7D7B22A,0.0,0.0,0.0,32.54970760233918,0.017543859649122806,0.0,0.0,2025-09-15,0
06FFEC2EFA5E,1.0,0.0,0.0,160.29166666666666,0.4444444444444444,0.0,1.0,2025-09-15,0
0A0B47664A85,3.0,3.0,0.0,27.07017543859649,0.15789473684210525,0.0,6.0,2025-09-15,0
0A10201AFE0A,2.0,5.0,0.0,57.411764705882355,0.029411764705882353,0.0,7.0,2025-09-15,0
0A1037E90A63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-15,0
0A10A5A5056E,3.0,3.0,0.0,101.78571428571429,0.21428571428571427,0.0,6.0,2025-09-15,0
0A15BC628AFC,1.0,3.0,0.0,269.84375,0.01875,0.0,4.0,2025-09-15,0
0A182EFD3C61,4.0,0.0,2.0,126.15328467153284,0.927007299270073,0.014598540145985401,6.0,2025-09-15,0
0A184A2E46B7,4.0,0.0,1.0,26782.73786407767,39.42718446601942,0.009708737864077669,5.0,2025-09-15,0
0A19C62F4F6D,0.0,0.0,0.0,714.1643835616438,0.4315068493150685,0.0,0.0,2025-09-15,0
0A1FB1C98A92,6.0,3.0,0.0,238.95731707317074,0.27439024390243905,0.0,9.0,2025-09-15,0
0A23474F1944,1.0,3.0,0.0,16.36144578313253,0.1927710843373494,0.0,4.0,2025-09-15,0
0A25F6E3466C,0.0,0.0,0.0,3196.1372549019607,2.784313725490196,0.00980392156862745,0.0,2025-09-15,0
0A268A7E40CD,3.0,9.0,0.0,61.01829268292683,0.06097560975609756,0.0,12.0,2025-09-15,0
0A272C5A2C9B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-15,0
0A2778A31BE3,3.0,3.0,0.0,23.709876543209877,0.018518518518518517,0.0,6.0,2025-09-15,0
0A3528D089D9,1.0,12.0,0.0,29.578034682080926,0.06936416184971098,0.0,13.0,2025-09-15,0
0A3983033084,1.0,10.0,0.0,73.66666666666667,0.05952380952380952,0.0,11.0,2025-09-15,0
0A42B2DB6370,1.0,1.0,0.0,6.294797687861272,0.005780346820809248,0.0,2.0,2025-09-15,0
0A4673793B3E,3.0,3.0,0.0,4.706896551724138,0.017241379310344827,0.0,6.0,2025-09-15,0
0A485668F5C0,1.0,5.0,0.0,312.1439393939394,0.5227272727272727,0.0,6.0,2025-09-15,0
0A4C884F240A,1.0,3.0,0.0,129.375,0.36875,0.0,4.0,2025-09-15,0
0A4E33E2692B,3.0,2.0,2.0,588.93006993007,0.6713286713286714,0.013986013986013986,7.0,2025-09-15,0
0A52DDE896BF,4.0,7.0,0.0,5768.700787401574,6.015748031496063,0.0,11.0,2025-09-15,0
0A55DA266F71,2.0,7.0,0.0,9.029761904761905,0.041666666666666664,0.0,9.0,2025-09-15,0
0A568E79FEF6,2.0,2.0,0.0,3.1142857142857143,0.011428571428571429,0.0,4.0,2025-09-15,0
0A57338657F8,3.0,1.0,0.0,31.136904761904763,0.18452380952380953,0.0,4.0,2025-09-15,0
0A57A684E20B,3.0,14.0,0.0,77.53142857142858,0.08,0.0,17.0,2025-09-15,0
0A5C1439B384,2.0,9.0,0.0,206.15060240963857,0.05421686746987952,0.0,11.0,2025-09-15,0
0A5D017E401E,3.0,2.0,0.0,159.35897435897436,0.16025641025641027,0.0,5.0,2025-09-15,0
0A5E96449374,3.0,0.0,4.0,1305.9140625,1.2421875,0.046875,7.0,2025-09-15,0
0A61E3165158,0.0,0.0,0.0,47.9585798816568,0.11834319526627218,0.0,0.0,2025-09-15,0
0A62EECEEBD1,2.0,2.0,0.0,49.319526627218934,0.011834319526627219,0.0,4.0,2025-09-15,0
0A6324E3E043,2.0,6.0,4.0,50.75903614457831,0.03614457831325301,0.024096385542168676,12.0,2025-09-15,0
0A6390E0FBA4,5.0,1.0,0.0,2387.4592592592594,2.837037037037037,0.0,6.0,2025-09-15,0
0A663B6B4B28,0.0,0.0,3.0,579.5151515151515,2.3393939393939394,0.01818181818181818,3.0,2025-09-15,0
0A682ED9C6DD,1.0,2.0,2.0,3403.038167938931,0.5954198473282443,0.4351145038167939,5.0,2025-09-15,0
0A68A2032450,7.0,11.0,0.0,841.4112903225806,0.5,0.0,18.0,2025-09-15,0
0A68DF0B3D07,1.0,17.0,0.0,82.12426035502959,0.10059171597633136,0.0,18.0,2025-09-15,0
0A68F38A6ACF,3.0,1.0,2.0,18318.864864864863,2.391891891891892,0.6351351351351351,6.0,2025-09-15,1
0A6C571A1550,1.0,1.0,0.0,18.658823529411766,0.0058823529411764705,0.0,2.0,2025-09-15,0
0A6D3595373D,3.0,13.0,0.0,88.02923976608187,0.08187134502923976,0.0,16.0,2025-09-15,0
0A6DA0C82CCB,0.0,1.0,0.0,18.870588235294118,0.0058823529411764705,0.0,1.0,2025-09-15,0
0A71A6F9D6C6,2.0,2.0,0.0,137.68047337278105,0.09467455621301775,0.0,4.0,2025-09-15,0
0A78FAF47B00,4.0,4.0,0.0,134.19230769230768,0.19230769230769232,0.0,8.0,2025-09-15,0
0A7AAFDD9E11,1.0,0.0,0.0,1067.3733333333332,0.18,0.0,1.0,2025-09-15,0
0A7AC5BDAF86,2.0,8.0,3.0,15.807453416149068,0.049689440993788817,0.018633540372670808,13.0,2025-09-15,0
0A800188C20F,1.0,12.0,0.0,202.7483870967742,0.07741935483870968,0.0,13.0,2025-09-15,0
0A8407CF4D85,1.0,6.0,1.0,16.716867469879517,0.03614457831325301,0.006024096385542169,8.0,2025-09-15,0
0A87B8C2734F,5.0,1.0,1.0,124.71153846153847,0.16025641025641027,0.00641025641025641,7.0,2025-09-15,0
0A8EA87BB037,2.0,3.0,0.0,60.45294117647059,0.2,0.0,5.0,2025-09-15,0
0A9547C11A56,3.0,0.0,0.0,34.74096385542169,0.12048192771084337,0.0,3.0,2025-09-15,0
0A96EACD8070,0.0,0.0,0.0,3699.4108527131784,4.9689922480620154,0.06201550387596899,0.0,2025-09-15,0
0A974F5D7D8C,0.0,0.0,0.0,250.05521472392638,0.3006134969325153,0.08588957055214724,0.0,2025-09-15,0
0A9A3BFD6C9B,4.0,0.0,0.0,38.77514792899408,0.39644970414201186,0.0,4.0,2025-09-15,0
0AA18F330F59,5.0,10.0,3.0,57677.17307692308,34.03846153846154,0.09615384615384616,18.0,2025-09-15,0
0AA2818A7B27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-15,0
0AA296FF247D,4.0,1.0,0.0,119.74285714285715,0.15714285714285714,0.0,5.0,2025-09-15,0
0AA2F2CAB50B,7.0,3.0,0.0,1860.661971830986,3.140845070422535,0.0,10.0,2025-09-15,0
0AA3F18DE550,1.0,6.0,1.0,21.47093023255814,0.03488372093023256,0.005813953488372093,8.0,2025-09-15,0
0AA473D2FC17,6.0,5.0,2.0,652.025974025974,0.24675324675324675,0.012987012987012988,13.0,2025-09-15,0
0AA4B065E5A5,11.0,7.0,9.0,1196.4161073825503,0.7181208053691275,0.06040268456375839,27.0,2025-09-15,1
0AA9051FFFFA,2.0,4.0,0.0,18.585798816568047,0.023668639053254437,0.0,6.0,2025-09-15,0
0AB410184143,0.0,0.0,1.0,0.0,0.0,0.005813953488372093,1.0,2025-09-15,0
0AB5F9C21BF8,4.0,0.0,5.0,201.5,0.41875,0.03125,9.0,2025-09-15,0
0AB6B45C775A,0.0,0.0,1.0,1541.8842975206612,2.5867768595041323,0.04132231404958678,1.0,2025-09-15,0
0AB97B7632EB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-15,0
0ABC8E60F4C1,2.0,2.0,1.0,295.98639455782313,0.11564625850340136,0.006802721088435374,5.0,2025-09-15,0
0ABD2E513F79,0.0,1.0,1.0,770.0134228187919,0.2550335570469799,0.006711409395973154,2.0,2025-09-15,0
0ABE42BE4165,3.0,2.0,0.0,80.2764705882353,0.14705882352941177,0.0,5.0,2025-09-15,0
0AC437023B18,1.0,6.0,0.0,3.8816568047337277,0.03550295857988166,0.0,7.0,2025-09-15,0
0AD276FC5E27,2.0,3.0,1.0,613.7241379310345,0.296551724137931,0.006896551724137931,6.0,2025-09-15,0
0AD2C92E9756,4.0,6.0,0.0,151.11904761904762,0.03571428571428571,0.0,10.0,2025-09-15,0
0ADD02AB693D,3.0,10.0,0.0,49.4251497005988,0.0658682634730539,0.0,13.0,2025-09-15,0
0AE03793586F,3.0,3.0,0.0,175.29761904761904,0.017857142857142856,0.0,6.0,2025-09-15,0
0AE21E7A17E4,2.0,1.0,0.0,54.208333333333336,0.20238095238095238,0.0,3.0,2025-09-15,0
0AE6BF39C720,4.0,8.0,0.0,62.10650887573964,0.27218934911242604,0.0,12.0,2025-09-15,0
0AEF10F3A994,4.0,14.0,0.0,57.82424242424243,0.09090909090909091,0.0,18.0,2025-09-15,0
0AF1F0E3B640,2.0,7.0,0.0,105.60119047619048,0.041666666666666664,0.0,9.0,2025-09-15,0
0AF51D7D0F73,1.0,1.0,1.0,321.23776223776224,0.3356643356643357,0.006993006993006993,3.0,2025-09-15,0
0AF8DCB98E4B,0.0,2.0,0.0,77.58169934640523,0.16339869281045752,0.0,2.0,2025-09-15,0
0AF9846E92DD,0.0,0.0,0.0,1008.6923076923077,0.5213675213675214,0.0,0.0,2025-09-15,0
0AFB7B311996,0.0,0.0,0.0,159.73099415204678,0.029239766081871343,0.017543859649122806,0.0,2025-09-15,0
0AFE702BB093,1.0,0.0,5.0,720.4380165289256,1.9173553719008265,0.04132231404958678,6.0,2025-09-15,0
0AFFC263C0D9,10.0,10.0,13.0,52627.94366197183,7.549295774647887,2.267605633802817,33.0,2025-09-15,1
0E03D8F69853,0.0,0.0,0.0,2721.6641791044776,2.3656716417910446,0.0,0.0,2025-09-15,0
0E0A8D6EB6B9,0.0,2.0,0.0,94.68047337278107,0.17159763313609466,0.0,2.0,2025-09-15,0
0E0C3EB7915D,2.0,2.0,0.0,32.596385542168676,0.15060240963855423,0.0,4.0,2025-09-15,0
0E0E2996F51A,3.0,2.0,3.0,242.5897435897436,0.4423076923076923,0.019230769230769232,8.0,2025-09-15,0
0E113B01A9A2,3.0,5.0,0.0,28.04597701149425,0.028735632183908046,0.0,8.0,2025-09-15,0
0E11F69747A8,0.0,2.0,0.0,9.458823529411765,0.011764705882352941,0.0,2.0,2025-09-15,0
0E121B6B8661,0.0,0.0,0.0,47.577639751552795,0.07453416149068323,0.031055900621118012,0.0,2025-09-15,0
0E1B6F4DBA34,5.0,3.0,0.0,138.60256410256412,0.47435897435897434,0.0,8.0,2025-09-15,0
0E1C622E61BC,2.0,3.0,3.0,46.73125,0.01875,0.01875,8.0,2025-09-15,0
0E1D7CA1DB0C,5.0,2.0,0.0,91.23295454545455,0.11363636363636363,0.0,7.0,2025-09-15,0
0E21C239D865,1.0,2.0,0.0,29.53179190751445,0.011560693641618497,0.0,3.0,2025-09-15,0
0E2575C7EE05,2.0,1.0,0.0,290.5030303030303,0.15757575757575756,0.0,3.0,2025-09-15,0
0E2728C481CA,1.0,0.0,4.0,339.3310810810811,0.5945945945945946,0.02702702702702703,5.0,2025-09-15,0
0E293C5E4650,2.0,2.0,0.0,57.08383233532934,0.11976047904191617,0.0,4.0,2025-09-15,0
0E2DEE345837,3.0,6.0,0.0,33.32,0.03428571428571429,0.0,9.0,2025-09-15,0
0E31C429C185,1.0,1.0,0.0,259.60736196319016,0.006134969325153374,0.0,2.0,2025-09-15,0
0E34282F4B53,3.0,5.0,0.0,80.41916167664671,0.029940119760479042,0.0,8.0,2025-09-15,0
0E3D06A07E94,5.0,1.0,0.0,1713.939393939394,1.8409090909090908,0.0,6.0,2025-09-15,0
0E3D96237639,4.0,8.0,0.0,22.124260355029588,0.05325443786982249,0.0,12.0,2025-09-15,0
0E41CF7F74D5,5.0,0.0,0.0,21.012269938650306,0.13496932515337423,0.0,5.0,2025-09-15,0
0E462188408C,2.0,2.0,0.0,31.00609756097561,1.2682926829268293,0.0,4.0,2025-09-15,0
0E4CE5FB4405,2.0,7.0,0.0,223.28476821192052,0.3509933774834437,0.0,9.0,2025-09-15,0
0E50A5B2E5C4,1.0,2.0,0.0,18.269461077844312,0.011976047904191617,0.0,3.0,2025-09-15,0
0E543D410B0C,1.0,4.0,0.0,12.138728323699421,0.023121387283236993,0.0,5.0,2025-09-15,0
0E55F28AB569,2.0,5.0,0.0,28.292397660818715,0.03508771929824561,0.0,7.0,2025-09-15,0
0E5A9CEA8093,1.0,1.0,0.0,49.38414634146341,0.09146341463414634,0.0,2.0,2025-09-15,0
0E5CD9B19DCB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-15,0
0E5DFCF65AD4,0.0,1.0,0.0,32.0,0.03592814371257485,0.0,1.0,2025-09-15,0
0E61D34F9993,5.0,4.0,5.0,1160.503448275862,1.0275862068965518,0.034482758620689655,14.0,2025-09-15,0
0E69783262BE,2.0,3.0,0.0,98.08928571428571,0.14285714285714285,0.0,5.0,2025-09-15,0
0E69C64B6E57,4.0,8.0,0.0,122.13939393939394,0.048484848484848485,0.0,12.0,2025-09-15,0
0E6A7794AFC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-09-15,0
0E6ACE6D3146,2.0,5.0,0.0,38.51234567901235,0.2962962962962963,0.0,7.0,2025-09-15,0
0E6D2CBAED41,0.0,1.0,1.0,1061.576923076923,1.7538461538461538,0.007692307692307693,2.0,2025-09-15,0
0E752F1B295C,7.0,3.0,4.0,22650.30693069307,7.732673267326732,0.504950495049505,14.0,2025-09-15,0
0E7A8A5414C2,4.0,2.0,1.0,72.91566265060241,0.1746987951807229,0.006024096385542169,7.0,2025-09-15,0
0E892C46A442,1.0,0.0,0.0,42.6375,0.90625,0.0,1.0,2025-09-15,0
0E89F7D5B5BD,4.0,2.0,3.0,133.3184713375796,0.4713375796178344,0.01910828025477707,9.0,2025-09-15,0
0E8B8566815B,6.0,1.0,0.0,364.68589743589746,0.16025641025641027,0.0,7.0,2025-09-15,0
0E8CF9CA526F,1.0,3.0,0.0,9.411764705882353,0.01764705882352941,0.0,4.0,2025-09-15,0
0E8F36DAB9C2,2.0,3.0,3.0,1317.2162162162163,0.9369369369369369,0.02702702702702703,8.0,2025-09-15,0
0E9761D8EB58,3.0,0.0,3.0,87975.56451612903,55.0,0.41935483870967744,6.0,2025-09-15,0
0E9A30D927A5,6.0,4.0,0.0,185.20253164556962,0.22151898734177214,0.0,10.0,2025-09-15,0
0E9DC914D8DF,1.0,1.0,0.0,25.892857142857142,0.005952380952380952,0.0,2.0,2025-09-15,0
0EA0447DA91C,2.0,0.0,0.0,1967.6060606060605,2.522727272727273,0.0,2.0,2025-09-15,0
0EA22CFA3A24,1.0,1.0,0.0,285.9125,0.36875,0.0,2.0,2025-09-15,0
